LOCATION,CAREMODEL,COUNTRY,ALLDATA,LOCATION,INDICATOR,SUBJECT,TIME,X..per.1000,MEASURE,Value...capita,Value
,,,lifeexp,NOR,LIFEEXP,TOT,2012,,YR,,81.50
,,,lifeexp,NOR,LIFEEXP,TOT,2013,,YR,,81.80
,,,lifeexp,NOR,LIFEEXP,TOT,2014,,YR,,82.20
,,,lifeexp,NOR,LIFEEXP,TOT,2015,,YR,,82.40
,,,lifeexp,NOR,LIFEEXP,TOT,2016,,YR,,82.50
,,,lifeexp,NOR,LIFEEXP,TOT,2017,,YR,,82.70
,,,lifeexp,NOR,LIFEEXP,TOT,2018,,YR,,82.80
,,,lifeexp,NOR,LIFEEXP,TOT,2019,,YR,,83.00
,,,lifeexp,NOR,LIFEEXP,TOT,2020,,YR,,83.30
,,,lifeexp,POL,LIFEEXP,TOT,2011,,YR,,76.80
,,,lifeexp,POL,LIFEEXP,TOT,2012,,YR,,76.90
,,,lifeexp,POL,LIFEEXP,TOT,2013,,YR,,77.10
,,,lifeexp,POL,LIFEEXP,TOT,2014,,YR,,77.70
,,,lifeexp,POL,LIFEEXP,TOT,2015,,YR,,77.60
,,,lifeexp,POL,LIFEEXP,TOT,2016,,YR,,78.00
,,,lifeexp,POL,LIFEEXP,TOT,2017,,YR,,77.90
,,,lifeexp,POL,LIFEEXP,TOT,2018,,YR,,77.70
,,,lifeexp,POL,LIFEEXP,TOT,2019,,YR,,78.00
,,,lifeexp,POL,LIFEEXP,TOT,2020,,YR,,76.70
,,,lifeexp,PRT,LIFEEXP,TOT,2011,,YR,,80.60
,,,lifeexp,PRT,LIFEEXP,TOT,2012,,YR,,80.50
,,,lifeexp,PRT,LIFEEXP,TOT,2013,,YR,,80.80
,,,lifeexp,PRT,LIFEEXP,TOT,2014,,YR,,81.20
,,,lifeexp,PRT,LIFEEXP,TOT,2015,,YR,,81.20
,,,lifeexp,PRT,LIFEEXP,TOT,2016,,YR,,81.20
,,,lifeexp,PRT,LIFEEXP,TOT,2017,,YR,,81.50
,,,lifeexp,PRT,LIFEEXP,TOT,2018,,YR,,81.40
,,,lifeexp,PRT,LIFEEXP,TOT,2019,,YR,,81.80
,,,lifeexp,PRT,LIFEEXP,TOT,2020,,YR,,81.10
,,,lifeexp,SVK,LIFEEXP,TOT,2011,,YR,,76.10
,,,lifeexp,SVK,LIFEEXP,TOT,2012,,YR,,76.20
,,,lifeexp,SVK,LIFEEXP,TOT,2013,,YR,,76.50
,,,lifeexp,SVK,LIFEEXP,TOT,2014,,YR,,76.90
,,,lifeexp,SVK,LIFEEXP,TOT,2015,,YR,,76.70
,,,lifeexp,SVK,LIFEEXP,TOT,2016,,YR,,77.30
,,,lifeexp,SVK,LIFEEXP,TOT,2017,,YR,,77.30
,,,lifeexp,SVK,LIFEEXP,TOT,2018,,YR,,77.40
,,,lifeexp,SVK,LIFEEXP,TOT,2019,,YR,,77.80
,,,lifeexp,SVK,LIFEEXP,TOT,2020,,YR,,77.00
,,,lifeexp,ESP,LIFEEXP,TOT,2011,,YR,,82.60
,,,lifeexp,ESP,LIFEEXP,TOT,2012,,YR,,82.50
,,,lifeexp,ESP,LIFEEXP,TOT,2013,,YR,,83.20
,,,lifeexp,ESP,LIFEEXP,TOT,2014,,YR,,83.30
,,,lifeexp,ESP,LIFEEXP,TOT,2015,,YR,,82.90
,,,lifeexp,ESP,LIFEEXP,TOT,2016,,YR,,83.40
,,,lifeexp,ESP,LIFEEXP,TOT,2017,,YR,,83.40
,,,lifeexp,ESP,LIFEEXP,TOT,2018,,YR,,83.50
,,,lifeexp,ESP,LIFEEXP,TOT,2019,,YR,,83.90
,,,lifeexp,ESP,LIFEEXP,TOT,2020,,YR,,82.40
,,,lifeexp,SWE,LIFEEXP,TOT,2011,,YR,,81.90
,,,lifeexp,SWE,LIFEEXP,TOT,2012,,YR,,81.80
,,,lifeexp,SWE,LIFEEXP,TOT,2013,,YR,,82.00
,,,lifeexp,SWE,LIFEEXP,TOT,2014,,YR,,82.30
,,,lifeexp,SWE,LIFEEXP,TOT,2015,,YR,,82.30
,,,lifeexp,SWE,LIFEEXP,TOT,2016,,YR,,82.40
,,,lifeexp,SWE,LIFEEXP,TOT,2017,,YR,,82.50
,,,lifeexp,SWE,LIFEEXP,TOT,2018,,YR,,82.60
,,,lifeexp,SWE,LIFEEXP,TOT,2019,,YR,,83.20
,,,lifeexp,SWE,LIFEEXP,TOT,2020,,YR,,82.50
,,,lifeexp,CHE,LIFEEXP,TOT,2011,,YR,,82.80
,,,lifeexp,CHE,LIFEEXP,TOT,2012,,YR,,82.80
,,,lifeexp,CHE,LIFEEXP,TOT,2013,,YR,,82.90
,,,lifeexp,CHE,LIFEEXP,TOT,2014,,YR,,83.30
,,,lifeexp,CHE,LIFEEXP,TOT,2015,,YR,,83.00
,,,lifeexp,CHE,LIFEEXP,TOT,2016,,YR,,83.70
,,,lifeexp,CHE,LIFEEXP,TOT,2017,,YR,,83.60
,,,lifeexp,CHE,LIFEEXP,TOT,2018,,YR,,83.80
,,,lifeexp,CHE,LIFEEXP,TOT,2019,,YR,,84.00
,,,lifeexp,CHE,LIFEEXP,TOT,2020,,YR,,83.20
,,,lifeexp,TUR,LIFEEXP,TOT,2011,,YR,,74.60
,,,lifeexp,TUR,LIFEEXP,TOT,2012,,YR,,74.60
,,,lifeexp,TUR,LIFEEXP,TOT,2013,,YR,,78.00
,,,lifeexp,TUR,LIFEEXP,TOT,2014,,YR,,78.00
,,,lifeexp,TUR,LIFEEXP,TOT,2015,,YR,,78.00
,,,lifeexp,TUR,LIFEEXP,TOT,2016,,YR,,78.00
,,,lifeexp,TUR,LIFEEXP,TOT,2017,,YR,,78.10
,,,lifeexp,TUR,LIFEEXP,TOT,2018,,YR,,78.30
,,,lifeexp,TUR,LIFEEXP,TOT,2019,,YR,,78.60
,,,lifeexp,GBR,LIFEEXP,TOT,2011,,YR,,81.00
,,,lifeexp,GBR,LIFEEXP,TOT,2012,,YR,,81.00
,,,lifeexp,GBR,LIFEEXP,TOT,2013,,YR,,81.10
,,,lifeexp,GBR,LIFEEXP,TOT,2014,,YR,,81.40
,,,lifeexp,GBR,LIFEEXP,TOT,2015,,YR,,81.00
,,,lifeexp,GBR,LIFEEXP,TOT,2016,,YR,,81.20
,,,lifeexp,GBR,LIFEEXP,TOT,2017,,YR,,81.30
,,,lifeexp,GBR,LIFEEXP,TOT,2018,,YR,,81.30
,,,lifeexp,GBR,LIFEEXP,TOT,2019,,YR,,81.40
,,,lifeexp,GBR,LIFEEXP,TOT,2020,,YR,,80.40
,,,lifeexp,USA,LIFEEXP,TOT,2011,,YR,,78.70
,,,lifeexp,USA,LIFEEXP,TOT,2012,,YR,,78.80
,,,lifeexp,USA,LIFEEXP,TOT,2013,,YR,,78.80
,,,lifeexp,USA,LIFEEXP,TOT,2014,,YR,,78.90
,,,lifeexp,USA,LIFEEXP,TOT,2015,,YR,,78.70
,,,lifeexp,USA,LIFEEXP,TOT,2016,,YR,,78.70
,,,lifeexp,USA,LIFEEXP,TOT,2017,,YR,,78.60
,,,lifeexp,USA,LIFEEXP,TOT,2018,,YR,,78.70
,,,lifeexp,USA,LIFEEXP,TOT,2019,,YR,,78.90
,,,lifeexp,USA,LIFEEXP,TOT,2020,,YR,,77.30
,,,lifeexp,BRA,LIFEEXP,TOT,2011,,YR,,74.00
,,,lifeexp,BRA,LIFEEXP,TOT,2012,,YR,,74.20
,,,lifeexp,BRA,LIFEEXP,TOT,2013,,YR,,74.50
,,,lifeexp,BRA,LIFEEXP,TOT,2014,,YR,,74.80
,,,lifeexp,BRA,LIFEEXP,TOT,2015,,YR,,75.00
,,,lifeexp,BRA,LIFEEXP,TOT,2016,,YR,,75.30
,,,lifeexp,BRA,LIFEEXP,TOT,2017,,YR,,75.50
,,,lifeexp,BRA,LIFEEXP,TOT,2018,,YR,,75.70
,,,lifeexp,BRA,LIFEEXP,TOT,2019,,YR,,75.90
,,,lifeexp,CHL,LIFEEXP,TOT,2011,,YR,,79.00
,,,lifeexp,CHL,LIFEEXP,TOT,2012,,YR,,79.20
,,,lifeexp,CHL,LIFEEXP,TOT,2013,,YR,,79.40
,,,lifeexp,CHL,LIFEEXP,TOT,2014,,YR,,79.60
,,,lifeexp,CHL,LIFEEXP,TOT,2015,,YR,,79.80
,,,lifeexp,CHL,LIFEEXP,TOT,2016,,YR,,80.00
,,,lifeexp,CHL,LIFEEXP,TOT,2017,,YR,,80.20
,,,lifeexp,CHL,LIFEEXP,TOT,2018,,YR,,80.40
,,,lifeexp,CHL,LIFEEXP,TOT,2019,,YR,,80.60
,,,lifeexp,CHN,LIFEEXP,TOT,2011,,YR,,74.80
,,,lifeexp,CHN,LIFEEXP,TOT,2012,,YR,,75.10
,,,lifeexp,CHN,LIFEEXP,TOT,2013,,YR,,75.40
,,,lifeexp,CHN,LIFEEXP,TOT,2014,,YR,,75.70
,,,lifeexp,CHN,LIFEEXP,TOT,2015,,YR,,76.00
,,,lifeexp,CHN,LIFEEXP,TOT,2016,,YR,,76.30
,,,lifeexp,CHN,LIFEEXP,TOT,2017,,YR,,76.60
,,,lifeexp,CHN,LIFEEXP,TOT,2018,,YR,,76.80
,,,lifeexp,CHN,LIFEEXP,TOT,2019,,YR,,77.00
,,,lifeexp,EST,LIFEEXP,TOT,2011,,YR,,76.40
,,,lifeexp,EST,LIFEEXP,TOT,2012,,YR,,76.50
,,,lifeexp,EST,LIFEEXP,TOT,2013,,YR,,77.30
,,,lifeexp,EST,LIFEEXP,TOT,2014,,YR,,77.20
,,,lifeexp,EST,LIFEEXP,TOT,2015,,YR,,77.70
,,,lifeexp,EST,LIFEEXP,TOT,2016,,YR,,77.80
,,,lifeexp,EST,LIFEEXP,TOT,2017,,YR,,78.20
,,,lifeexp,EST,LIFEEXP,TOT,2018,,YR,,78.40
,,,lifeexp,EST,LIFEEXP,TOT,2019,,YR,,78.80
,,,lifeexp,EST,LIFEEXP,TOT,2020,,YR,,78.50
,,,lifeexp,IND,LIFEEXP,TOT,2011,,YR,,67.20
,,,lifeexp,IND,LIFEEXP,TOT,2012,,YR,,67.60
,,,lifeexp,IND,LIFEEXP,TOT,2013,,YR,,68.00
,,,lifeexp,IND,LIFEEXP,TOT,2014,,YR,,68.30
,,,lifeexp,IND,LIFEEXP,TOT,2015,,YR,,68.70
,,,lifeexp,IND,LIFEEXP,TOT,2016,,YR,,68.90
,,,lifeexp,IND,LIFEEXP,TOT,2017,,YR,,69.20
,,,lifeexp,IND,LIFEEXP,TOT,2018,,YR,,69.50
,,,lifeexp,IND,LIFEEXP,TOT,2019,,YR,,69.70
,,,lifeexp,IDN,LIFEEXP,TOT,2011,,YR,,69.60
,,,lifeexp,IDN,LIFEEXP,TOT,2012,,YR,,69.90
,,,lifeexp,IDN,LIFEEXP,TOT,2013,,YR,,70.20
,,,lifeexp,IDN,LIFEEXP,TOT,2014,,YR,,70.50
,,,lifeexp,IDN,LIFEEXP,TOT,2015,,YR,,70.80
,,,lifeexp,IDN,LIFEEXP,TOT,2016,,YR,,71.10
,,,lifeexp,IDN,LIFEEXP,TOT,2017,,YR,,71.30
,,,lifeexp,IDN,LIFEEXP,TOT,2018,,YR,,71.60
,,,lifeexp,IDN,LIFEEXP,TOT,2019,,YR,,71.80
,,,lifeexp,ISR,LIFEEXP,TOT,2011,,YR,,81.70
,,,lifeexp,ISR,LIFEEXP,TOT,2012,,YR,,81.80
,,,lifeexp,ISR,LIFEEXP,TOT,2013,,YR,,82.10
,,,lifeexp,ISR,LIFEEXP,TOT,2014,,YR,,82.20
,,,lifeexp,ISR,LIFEEXP,TOT,2015,,YR,,82.10
,,,lifeexp,ISR,LIFEEXP,TOT,2016,,YR,,82.50
,,,lifeexp,ISR,LIFEEXP,TOT,2017,,YR,,82.60
,,,lifeexp,ISR,LIFEEXP,TOT,2018,,YR,,82.90
,,,lifeexp,ISR,LIFEEXP,TOT,2019,,YR,,82.90
,,,lifeexp,ISR,LIFEEXP,TOT,2020,,YR,,82.80
,,,lifeexp,RUS,LIFEEXP,TOT,2011,,YR,,69.80
,,,lifeexp,RUS,LIFEEXP,TOT,2012,,YR,,70.20
,,,lifeexp,RUS,LIFEEXP,TOT,2013,,YR,,70.70
,,,lifeexp,RUS,LIFEEXP,TOT,2014,,YR,,70.90
,,,lifeexp,RUS,LIFEEXP,TOT,2015,,YR,,71.30
,,,lifeexp,RUS,LIFEEXP,TOT,2016,,YR,,71.80
,,,lifeexp,RUS,LIFEEXP,TOT,2017,,YR,,72.60
,,,lifeexp,RUS,LIFEEXP,TOT,2018,,YR,,72.80
,,,lifeexp,RUS,LIFEEXP,TOT,2019,,YR,,73.20
,,,lifeexp,SVN,LIFEEXP,TOT,2011,,YR,,80.10
,,,lifeexp,SVN,LIFEEXP,TOT,2012,,YR,,80.20
,,,lifeexp,SVN,LIFEEXP,TOT,2013,,YR,,80.40
,,,lifeexp,SVN,LIFEEXP,TOT,2014,,YR,,81.20
,,,lifeexp,SVN,LIFEEXP,TOT,2015,,YR,,80.90
,,,lifeexp,SVN,LIFEEXP,TOT,2016,,YR,,81.30
,,,lifeexp,SVN,LIFEEXP,TOT,2017,,YR,,81.10
,,,lifeexp,SVN,LIFEEXP,TOT,2018,,YR,,81.50
,,,lifeexp,SVN,LIFEEXP,TOT,2019,,YR,,81.60
,,,lifeexp,SVN,LIFEEXP,TOT,2020,,YR,,80.60
,,,lifeexp,ZAF,LIFEEXP,TOT,2011,,YR,,59.00
,,,lifeexp,ZAF,LIFEEXP,TOT,2012,,YR,,60.10
,,,lifeexp,ZAF,LIFEEXP,TOT,2013,,YR,,61.20
,,,lifeexp,ZAF,LIFEEXP,TOT,2014,,YR,,62.00
,,,lifeexp,ZAF,LIFEEXP,TOT,2015,,YR,,62.70
,,,lifeexp,ZAF,LIFEEXP,TOT,2016,,YR,,63.20
,,,lifeexp,ZAF,LIFEEXP,TOT,2017,,YR,,63.60
,,,lifeexp,ZAF,LIFEEXP,TOT,2018,,YR,,63.90
,,,lifeexp,ZAF,LIFEEXP,TOT,2019,,YR,,64.20
,,,lifeexp,COL,LIFEEXP,TOT,2011,,YR,,74.60
,,,lifeexp,COL,LIFEEXP,TOT,2012,,YR,,74.80
,,,lifeexp,COL,LIFEEXP,TOT,2013,,YR,,75.10
,,,lifeexp,COL,LIFEEXP,TOT,2014,,YR,,75.30
,,,lifeexp,COL,LIFEEXP,TOT,2015,,YR,,75.50
,,,lifeexp,COL,LIFEEXP,TOT,2016,,YR,,75.80
,,,lifeexp,COL,LIFEEXP,TOT,2017,,YR,,76.00
,,,lifeexp,COL,LIFEEXP,TOT,2018,,YR,,76.50
,,,lifeexp,COL,LIFEEXP,TOT,2019,,YR,,76.70
,,,lifeexp,COL,LIFEEXP,TOT,2020,,YR,,76.80
,,,lifeexp,LVA,LIFEEXP,TOT,2011,,YR,,73.70
,,,lifeexp,LVA,LIFEEXP,TOT,2012,,YR,,73.90
,,,lifeexp,LVA,LIFEEXP,TOT,2013,,YR,,74.10
,,,lifeexp,LVA,LIFEEXP,TOT,2014,,YR,,74.30
,,,lifeexp,LVA,LIFEEXP,TOT,2015,,YR,,74.60
,,,lifeexp,LVA,LIFEEXP,TOT,2016,,YR,,74.70
,,,lifeexp,LVA,LIFEEXP,TOT,2017,,YR,,74.80
,,,lifeexp,LVA,LIFEEXP,TOT,2018,,YR,,74.90
,,,lifeexp,LVA,LIFEEXP,TOT,2019,,YR,,75.50
,,,lifeexp,LVA,LIFEEXP,TOT,2020,,YR,,75.50
,,,lifeexp,LTU,LIFEEXP,TOT,2011,,YR,,73.70
,,,lifeexp,LTU,LIFEEXP,TOT,2012,,YR,,74.00
,,,lifeexp,LTU,LIFEEXP,TOT,2013,,YR,,74.10
,,,lifeexp,LTU,LIFEEXP,TOT,2014,,YR,,74.70
,,,lifeexp,LTU,LIFEEXP,TOT,2015,,YR,,74.50
,,,lifeexp,LTU,LIFEEXP,TOT,2016,,YR,,74.80
,,,lifeexp,LTU,LIFEEXP,TOT,2017,,YR,,75.60
,,,lifeexp,LTU,LIFEEXP,TOT,2018,,YR,,75.80
,,,lifeexp,LTU,LIFEEXP,TOT,2019,,YR,,76.40
,,,lifeexp,LTU,LIFEEXP,TOT,2020,,YR,,75.10
,,,lifeexp,CRI,LIFEEXP,TOT,2011,,YR,,79.10
,,,lifeexp,CRI,LIFEEXP,TOT,2012,,YR,,79.40
,,,lifeexp,CRI,LIFEEXP,TOT,2013,,YR,,79.60
,,,lifeexp,CRI,LIFEEXP,TOT,2014,,YR,,79.80
,,,lifeexp,CRI,LIFEEXP,TOT,2015,,YR,,79.90
,,,lifeexp,CRI,LIFEEXP,TOT,2016,,YR,,80.10
,,,lifeexp,CRI,LIFEEXP,TOT,2017,,YR,,80.20
,,,lifeexp,CRI,LIFEEXP,TOT,2018,,YR,,80.40
,,,lifeexp,CRI,LIFEEXP,TOT,2019,,YR,,80.50
,,,lifeexp,CRI,LIFEEXP,TOT,2020,,YR,,80.70
